"id","semantic_key","resource_id","edition_id","asset_kind","path","mime_type","sha256","dependencies_json","rights_id","status","record_json"
"urn:uuid:2fa8a9d6-6c54-58bf-b63c-da0e24b15fd0","lebl.ra.asset.real-numbers-decimal-representation-figure-cantor.id-id","urn:uuid:884aba97-efd2-550c-a975-a98df314c5d8","urn:uuid:58e4a3a5-54be-5ff1-8ec0-1ae191412aa3","figure","translation/ra/figures/cantorexamplefig.pdf_t","application/x-fig-overlay","sha256:22ddaf0bf5ce2ab7b1daf3c9c345a0ea03a8dc8b655fd4fea4450149d57eb671","[]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","{""asset_kind"":""figure"",""dependencies"":[],""edition_id"":""urn:uuid:58e4a3a5-54be-5ff1-8ec0-1ae191412aa3"",""id"":""urn:uuid:2fa8a9d6-6c54-58bf-b63c-da0e24b15fd0"",""mime_type"":""application/x-fig-overlay"",""path"":""translation/ra/figures/cantorexamplefig.pdf_t"",""record_type"":""asset"",""recorded_at"":""2026-08-20T00:00:00Z"",""resource_id"":""urn:uuid:884aba97-efd2-550c-a975-a98df314c5d8"",""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.asset.real-numbers-decimal-representation-figure-cantor.id-id"",""sha256"":""sha256:22ddaf0bf5ce2ab7b1daf3c9c345a0ea03a8dc8b655fd4fea4450149d57eb671"",""source_binding"":{""content_sha256"":""sha256:22ddaf0bf5ce2ab7b1daf3c9c345a0ea03a8dc8b655fd4fea4450149d57eb671"",""edition_id"":""urn:uuid:58e4a3a5-54be-5ff1-8ec0-1ae191412aa3"",""locator"":""entire file"",""source_path"":""translation/ra/figures/cantorexamplefig.pdf_t""},""status"":""active"",""supersedes_id"":null,""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.2""}"
"urn:uuid:1a38c296-8a52-5a4c-adcf-ef54a6155f1f","lebl.ra.asset.real-numbers-basic-properties-figure-lub.id-id","urn:uuid:884aba97-efd2-550c-a975-a98df314c5d8","urn:uuid:58e4a3a5-54be-5ff1-8ec0-1ae191412aa3","figure","translation/ra/figures/lub.pdf_t","application/x-fig-overlay","sha256:ec1ad7a8eb5466cd0a0393b0ca600cb81fad23a9e64008d5f1edd00afe7c43f2","[]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","{""asset_kind"":""figure"",""dependencies"":[],""edition_id"":""urn:uuid:58e4a3a5-54be-5ff1-8ec0-1ae191412aa3"",""id"":""urn:uuid:1a38c296-8a52-5a4c-adcf-ef54a6155f1f"",""mime_type"":""application/x-fig-overlay"",""path"":""translation/ra/figures/lub.pdf_t"",""record_type"":""asset"",""recorded_at"":""2026-08-20T00:00:00Z"",""resource_id"":""urn:uuid:884aba97-efd2-550c-a975-a98df314c5d8"",""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.asset.real-numbers-basic-properties-figure-lub.id-id"",""sha256"":""sha256:ec1ad7a8eb5466cd0a0393b0ca600cb81fad23a9e64008d5f1edd00afe7c43f2"",""source_binding"":{""content_sha256"":""sha256:ec1ad7a8eb5466cd0a0393b0ca600cb81fad23a9e64008d5f1edd00afe7c43f2"",""edition_id"":""urn:uuid:58e4a3a5-54be-5ff1-8ec0-1ae191412aa3"",""locator"":""entire file"",""source_path"":""translation/ra/figures/lub.pdf_t""},""status"":""active"",""supersedes_id"":null,""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.2""}"
